year,month,day,hour,min,second,minsincemidnight,phi,theta,predictphi,predicttheta
2011,2,15,2,44,43,164,-52.226944,18,-52.533739,77.194354
2011,2,15,2,44,43,164,-51.226944,24,-52.533739,77.194354
2011,2,15,2,44,43,164,-50.226944,24,-52.533739,77.194354
2011,2,15,2,44,45,164,-50.226944,25,-52.533739,77.194365
2011,2,15,2,44,49,164,-49.226944,28,-52.533739,77.194386
2011,2,15,2,44,49,164,-51.226944,20,-52.533739,77.194386
2011,2,15,2,44,50,164,-49.226944,28,-52.533739,77.194391
2011,2,15,2,44,51,164,-51.226944,22,-52.533739,77.194396
2011,2,15,2,44,51,164,-50.226944,25,-52.533739,77.194396
2011,2,15,2,44,52,164,-51.226944,24,-52.533739,77.194401
2011,2,15,2,44,52,164,-50.226944,25,-52.533739,77.194401
2011,2,15,2,44,52,164,-50.226944,26,-52.533739,77.194401
2011,2,15,2,44,53,164,-50.226944,26,-52.533739,77.194406
2011,2,15,2,44,55,164,-51.226944,22,-52.533739,77.194417
2011,2,15,2,44,55,164,-50.226944,25,-52.533739,77.194417
2011,2,15,2,44,57,164,-50.226944,25,-52.533739,77.194427
2011,2,15,2,44,58,164,-50.226944,26,-52.533739,77.194432
2011,2,15,2,44,59,164,-50.226944,26,-52.533739,77.194438
2011,2,15,2,44,59,164,-50.226944,26,-52.533739,77.194438
2011,2,15,2,45,0,165,-50.226944,25,-52.283754,77.194443
2011,2,15,2,45,0,165,-50.226944,25,-52.283754,77.194443
2011,2,15,2,45,0,165,-51.226944,27,-52.283754,77.194443
2011,2,15,2,45,0,165,-52.226944,18,-52.283754,77.194443
2011,2,15,2,45,1,165,-50.226944,26,-52.283754,77.194448
2011,2,15,2,45,2,165,-50.226944,25,-52.283754,77.194453
2011,2,15,2,45,3,165,-50.226944,25,-52.283754,77.194458
2011,2,15,2,45,3,165,-50.226944,26,-52.283754,77.194458
2011,2,15,2,45,4,165,-50.226944,26,-52.283754,77.194464
2011,2,15,2,45,4,165,-50.226944,26,-52.283754,77.194464
2011,2,15,2,45,4,165,-50.226944,26,-52.283754,77.194464
2011,2,15,2,45,4,165,-50.226944,25,-52.283754,77.194464
2011,2,15,2,45,4,165,-50.226944,22,-52.283754,77.194464
2011,2,15,2,45,5,165,-51.226944,20,-52.283754,77.194469
2011,2,15,2,45,6,165,-51.226944,23,-52.283754,77.194474
2011,2,15,2,45,7,165,-50.226944,25,-52.283754,77.194479
2011,2,15,2,45,7,165,-51.226944,22,-52.283754,77.194479
2011,2,15,2,45,8,165,-50.226944,27,-52.283754,77.194484
2011,2,15,2,45,8,165,-50.226944,25,-52.283754,77.194484
2011,2,15,2,45,9,165,-50.226944,25,-52.283754,77.194490
2011,2,15,2,45,9,165,-50.226944,26,-52.283754,77.194490
2011,2,15,2,45,9,165,-52.226944,18,-52.283754,77.194490
2011,2,15,2,45,10,165,-52.226944,19,-52.283754,77.194495
2011,2,15,2,45,13,165,-50.226944,25,-52.283754,77.194510
2011,2,15,2,45,13,165,-50.226944,26,-52.283754,77.194510
2011,2,15,2,45,13,165,-42.226944,5,-52.283754,77.194510
2011,2,15,2,45,14,165,-50.226944,27,-52.283754,77.194516
2011,2,15,2,45,14,165,-51.226944,22,-52.283754,77.194516
2011,2,15,2,45,14,165,-51.226944,22,-52.283754,77.194516
2011,2,15,2,45,15,165,-50.226944,25,-52.283754,77.194521
2011,2,15,2,45,16,165,-50.226944,23,-52.283754,77.194526
2011,2,15,2,45,16,165,-50.226944,26,-52.283754,77.194526
2011,2,15,2,45,16,165,-52.226944,21,-52.283754,77.194526
2011,2,15,2,45,16,165,-50.226944,24,-52.283754,77.194526
2011,2,15,2,45,17,165,-50.226944,26,-52.283754,77.194531
2011,2,15,2,45,18,165,-51.226944,20,-52.283754,77.194536
2011,2,15,2,45,18,165,-50.226944,25,-52.283754,77.194536
2011,2,15,2,45,19,165,-50.226944,26,-52.283754,77.194542
2011,2,15,2,45,19,165,-50.226944,24,-52.283754,77.194542
2011,2,15,2,45,19,165,-50.226944,25,-52.283754,77.194542
2011,2,15,2,45,19,165,-50.226944,25,-52.283754,77.194542
2011,2,15,2,45,20,165,-50.226944,25,-52.283754,77.194547
2011,2,15,2,45,20,165,-51.226944,26,-52.283754,77.194547
2011,2,15,2,45,21,165,-50.226944,25,-52.283754,77.194552
2011,2,15,2,45,21,165,-50.226944,25,-52.283754,77.194552
2011,2,15,2,45,21,165,-52.226944,19,-52.283754,77.194552
2011,2,15,2,45,22,165,-50.226944,26,-52.283754,77.194557
2011,2,15,2,45,22,165,-50.226944,26,-52.283754,77.194557
2011,2,15,2,45,22,165,-50.226944,24,-52.283754,77.194557
2011,2,15,2,45,22,165,-50.226944,26,-52.283754,77.194557
2011,2,15,2,45,23,165,-51.226944,23,-52.283754,77.194562
2011,2,15,2,45,23,165,-51.226944,24,-52.283754,77.194562
2011,2,15,2,45,26,165,-51.226944,20,-52.283754,77.194578
2011,2,15,2,45,26,165,-51.226944,26,-52.283754,77.194578
2011,2,15,2,45,26,165,-50.226944,27,-52.283754,77.194578
2011,2,15,2,45,26,165,-50.226944,24,-52.283754,77.194578
2011,2,15,2,45,27,165,-50.226944,24,-52.283754,77.194583
2011,2,15,2,45,27,165,-51.226944,20,-52.283754,77.194583
2011,2,15,2,45,28,165,-51.226944,23,-52.283754,77.194588
2011,2,15,2,45,28,165,-50.226944,25,-52.283754,77.194588
2011,2,15,2,45,29,165,-50.226944,24,-52.283754,77.194593
2011,2,15,2,45,29,165,-50.226944,24,-52.283754,77.194593
2011,2,15,2,45,30,165,-51.226944,22,-52.283754,77.194599
2011,2,15,2,45,30,165,-52.226944,18,-52.283754,77.194599
2011,2,15,2,45,30,165,-50.226944,25,-52.283754,77.194599
2011,2,15,2,45,30,165,-50.226944,25,-52.283754,77.194599
2011,2,15,2,45,30,165,-51.226944,24,-52.283754,77.194599
2011,2,15,2,45,30,165,-50.226944,25,-52.283754,77.194599
2011,2,15,2,45,31,165,-51.226944,24,-52.283754,77.194604
2011,2,15,2,45,31,165,-52.226944,21,-52.283754,77.194604
2011,2,15,2,45,31,165,-50.226944,26,-52.283754,77.194604
2011,2,15,2,45,31,165,-50.226944,25,-52.283754,77.194604
2011,2,15,2,45,32,165,-50.226944,25,-52.283754,77.194609
2011,2,15,2,45,32,165,-50.226944,25,-52.283754,77.194609
2011,2,15,2,45,32,165,-51.226944,28,-52.283754,77.194609
2011,2,15,2,45,32,165,-50.226944,26,-52.283754,77.194609
2011,2,15,2,45,32,165,-51.226944,20,-52.283754,77.194609
2011,2,15,2,45,33,165,-52.226944,26,-52.283754,77.194614
2011,2,15,2,45,33,165,-51.226944,24,-52.283754,77.194614
2011,2,15,2,45,34,165,-50.226944,26,-52.283754,77.194619
2011,2,15,2,45,34,165,-52.226944,21,-52.283754,77.194619
2011,2,15,2,45,35,165,-51.226944,22,-52.283754,77.194625
2011,2,15,2,45,37,165,-51.226944,22,-52.283754,77.194635
2011,2,15,2,45,37,165,-50.226944,26,-52.283754,77.194635
2011,2,15,2,45,38,165,-52.226944,18,-52.283754,77.194640
2011,2,15,2,45,39,165,-50.226944,24,-52.283754,77.194645
2011,2,15,2,45,39,165,-50.226944,25,-52.283754,77.194645
2011,2,15,2,45,40,165,-51.226944,22,-52.283754,77.194651
2011,2,15,2,45,41,165,-51.226944,24,-52.283754,77.194656
2011,2,15,2,45,41,165,-51.226944,21,-52.283754,77.194656
2011,2,15,2,45,42,165,-55.226944,33,-52.283754,77.194661
2011,2,15,2,45,42,165,-50.226944,25,-52.283754,77.194661
2011,2,15,2,45,42,165,-51.226944,24,-52.283754,77.194661
2011,2,15,2,45,43,165,-52.226944,18,-52.283754,77.194666
2011,2,15,2,45,43,165,-51.226944,24,-52.283754,77.194666
2011,2,15,2,45,43,165,-50.226944,26,-52.283754,77.194666
2011,2,15,2,45,43,165,-51.226944,18,-52.283754,77.194666
2011,2,15,2,45,43,165,-50.226944,25,-52.283754,77.194666
2011,2,15,2,45,44,165,-50.226944,26,-52.283754,77.194671
2011,2,15,2,45,44,165,-50.226944,24,-52.283754,77.194671
2011,2,15,2,45,45,165,-51.226944,22,-52.283754,77.194677
2011,2,15,2,45,46,165,-51.226944,24,-52.283754,77.194682
2011,2,15,2,45,46,165,-50.226944,25,-52.283754,77.194682
2011,2,15,2,45,47,165,-50.226944,26,-52.283754,77.194687
2011,2,15,2,45,48,165,-50.226944,24,-52.283754,77.194692
2011,2,15,2,45,49,165,-51.226944,22,-52.283754,77.194697
2011,2,15,2,45,49,165,-50.226944,24,-52.283754,77.194697
2011,2,15,2,45,49,165,-50.226944,24,-52.283754,77.194697
2011,2,15,2,45,49,165,-50.226944,24,-52.283754,77.194697
2011,2,15,2,45,49,165,-50.226944,27,-52.283754,77.194697
2011,2,15,2,45,50,165,-50.226944,25,-52.283754,77.194702
2011,2,15,2,45,50,165,-50.226944,24,-52.283754,77.194702
2011,2,15,2,45,51,165,-49.226944,28,-52.283754,77.194708
2011,2,15,2,45,51,165,-50.226944,26,-52.283754,77.194708
2011,2,15,2,45,51,165,-51.226944,27,-52.283754,77.194708
2011,2,15,2,45,51,165,-51.226944,26,-52.283754,77.194708
2011,2,15,2,45,52,165,-51.226944,24,-52.283754,77.194713
2011,2,15,2,45,52,165,-50.226944,25,-52.283754,77.194713
2011,2,15,2,45,52,165,-50.226944,25,-52.283754,77.194713
2011,2,15,2,45,52,165,-50.226944,26,-52.283754,77.194713
2011,2,15,2,45,53,165,-51.226944,23,-52.283754,77.194718
2011,2,15,2,45,53,165,-50.226944,24,-52.283754,77.194718
2011,2,15,2,45,53,165,-50.226944,23,-52.283754,77.194718
2011,2,15,2,45,54,165,-51.226944,21,-52.283754,77.194723
2011,2,15,2,45,54,165,-52.226944,22,-52.283754,77.194723
2011,2,15,2,45,55,165,-50.226944,24,-52.283754,77.194728
2011,2,15,2,45,57,165,-50.226944,24,-52.283754,77.194739
2011,2,15,2,45,57,165,-51.226944,20,-52.283754,77.194739
2011,2,15,2,45,57,165,-50.226944,25,-52.283754,77.194739
2011,2,15,2,45,58,165,-50.226944,23,-52.283754,77.194744
2011,2,15,2,45,58,165,-50.226944,27,-52.283754,77.194744
2011,2,15,2,45,58,165,-50.226944,24,-52.283754,77.194744
2011,2,15,2,45,59,165,-50.226944,23,-52.283754,77.194749
2011,2,15,2,45,59,165,-50.226944,23,-52.283754,77.194749
2011,2,15,2,46,0,166,-51.226944,18,-52.033770,77.194754
2011,2,15,2,46,1,166,-50.226944,24,-52.033770,77.194760
2011,2,15,2,46,1,166,-50.226944,24,-52.033770,77.194760
2011,2,15,2,46,2,166,-51.226944,22,-52.033770,77.194765
2011,2,15,2,46,2,166,-51.226944,22,-52.033770,77.194765
2011,2,15,2,46,2,166,-50.226944,26,-52.033770,77.194765
2011,2,15,2,46,2,166,-51.226944,23,-52.033770,77.194765
2011,2,15,2,46,2,166,-51.226944,24,-52.033770,77.194765
2011,2,15,2,46,3,166,-51.226944,24,-52.033770,77.194770
2011,2,15,2,46,4,166,-50.226944,26,-52.033770,77.194775
2011,2,15,2,46,5,166,-51.226944,20,-52.033770,77.194780
2011,2,15,2,46,5,166,-50.226944,24,-52.033770,77.194780
2011,2,15,2,46,6,166,-51.226944,23,-52.033770,77.194785
2011,2,15,2,46,6,166,-52.226944,22,-52.033770,77.194785
2011,2,15,2,46,7,166,-50.226944,26,-52.033770,77.194791
2011,2,15,2,46,7,166,-50.226944,23,-52.033770,77.194791
2011,2,15,2,46,7,166,-50.226944,25,-52.033770,77.194791
2011,2,15,2,46,7,166,-50.226944,24,-52.033770,77.194791
2011,2,15,2,46,8,166,-50.226944,23,-52.033770,77.194796
2011,2,15,2,46,9,166,-51.226944,20,-52.033770,77.194801
2011,2,15,2,46,11,166,-50.226944,26,-52.033770,77.194811
2011,2,15,2,46,12,166,-50.226944,24,-52.033770,77.194817
2011,2,15,2,46,13,166,-50.226944,24,-52.033770,77.194822
2011,2,15,2,46,13,166,-51.226944,18,-52.033770,77.194822
2011,2,15,2,46,13,166,-51.226944,21,-52.033770,77.194822
2011,2,15,2,46,13,166,-50.226944,24,-52.033770,77.194822
2011,2,15,2,46,13,166,-52.226944,17,-52.033770,77.194822
2011,2,15,2,46,14,166,-50.226944,23,-52.033770,77.194827
2011,2,15,2,46,14,166,-50.226944,23,-52.033770,77.194827
2011,2,15,2,46,15,166,-51.226944,21,-52.033770,77.194832
2011,2,15,2,46,15,166,-50.226944,24,-52.033770,77.194832
2011,2,15,2,46,15,166,-49.226944,28,-52.033770,77.194832
2011,2,15,2,46,15,166,-50.226944,25,-52.033770,77.194832
2011,2,15,2,46,16,166,-51.226944,24,-52.033770,77.194837
2011,2,15,2,46,17,166,-51.226944,20,-52.033770,77.194843
2011,2,15,2,46,18,166,-50.226944,24,-52.033770,77.194848
2011,2,15,2,46,18,166,-51.226944,23,-52.033770,77.194848
2011,2,15,2,46,19,166,-51.226944,20,-52.033770,77.194853
2011,2,15,2,46,20,166,-51.226944,24,-52.033770,77.194858
2011,2,15,2,46,20,166,-51.226944,23,-52.033770,77.194858
2011,2,15,2,46,25,166,-51.226944,20,-52.033770,77.194884
2011,2,15,2,46,25,166,-51.226944,22,-52.033770,77.194884
2011,2,15,2,46,25,166,-51.226944,22,-52.033770,77.194884
2011,2,15,2,46,26,166,-49.226944,27,-52.033770,77.194889
2011,2,15,2,46,26,166,-50.226944,23,-52.033770,77.194889
2011,2,15,2,46,27,166,-51.226944,22,-52.033770,77.194894
2011,2,15,2,46,27,166,-50.226944,25,-52.033770,77.194894
2011,2,15,2,46,28,166,-49.226944,28,-52.033770,77.194900
2011,2,15,2,46,29,166,-50.226944,23,-52.033770,77.194905
2011,2,15,2,46,29,166,-50.226944,24,-52.033770,77.194905
2011,2,15,2,46,29,166,-51.226944,24,-52.033770,77.194905
2011,2,15,2,46,30,166,-51.226944,22,-52.033770,77.194910
2011,2,15,2,46,30,166,-51.226944,22,-52.033770,77.194910
2011,2,15,2,46,32,166,-51.226944,20,-52.033770,77.194920
2011,2,15,2,46,32,166,-51.226944,21,-52.033770,77.194920
2011,2,15,2,46,33,166,-51.226944,20,-52.033770,77.194925
2011,2,15,2,46,33,166,-52.226944,20,-52.033770,77.194925
2011,2,15,2,46,34,166,-56.226944,35,-52.033770,77.194931
2011,2,15,2,46,34,166,-50.226944,25,-52.033770,77.194931
2011,2,15,2,46,35,166,-50.226944,24,-52.033770,77.194936
2011,2,15,2,46,37,166,-51.226944,22,-52.033770,77.194946
2011,2,15,2,46,37,166,-50.226944,22,-52.033770,77.194946
2011,2,15,2,46,37,166,-50.226944,23,-52.033770,77.194946
2011,2,15,2,46,39,166,-51.226944,24,-52.033770,77.194957
2011,2,15,2,46,40,166,-51.226944,24,-52.033770,77.194962
2011,2,15,2,46,41,166,-50.226944,24,-52.033770,77.194967
2011,2,15,2,46,41,166,-51.226944,20,-52.033770,77.194967
2011,2,15,2,46,42,166,-50.226944,25,-52.033770,77.194972
2011,2,15,2,46,42,166,-50.226944,25,-52.033770,77.194972
2011,2,15,2,46,43,166,-51.226944,20,-52.033770,77.194977
2011,2,15,2,46,48,166,-50.226944,22,-52.033770,77.195003
2011,2,15,2,46,49,166,-50.226944,26,-52.033770,77.195008
2011,2,15,2,46,50,166,-50.226944,21,-52.033770,77.195014
2011,2,15,2,46,50,166,-50.226944,25,-52.033770,77.195014
2011,2,15,2,46,54,166,-50.226944,24,-52.033770,77.195034
2011,2,15,2,46,56,166,-50.226944,26,-52.033770,77.195045
2011,2,15,2,46,56,166,-52.226944,18,-52.033770,77.195045
2011,2,15,2,46,57,166,-52.226944,19,-52.033770,77.195050
2011,2,15,2,46,57,166,-50.226944,26,-52.033770,77.195050
2011,2,15,2,46,58,166,-51.226944,21,-52.033770,77.195055
2011,2,15,2,47,1,167,-51.226944,22,-51.783785,77.195071
2011,2,15,2,47,2,167,-51.226944,18,-51.783785,77.195076
2011,2,15,2,47,6,167,-50.226944,25,-51.783785,77.195097
2011,2,15,2,47,8,167,-51.226944,22,-51.783785,77.195107
2011,2,15,2,47,8,167,-54.226944,33,-51.783785,77.195107
2011,2,15,2,47,8,167,-51.226944,22,-51.783785,77.195107
2011,2,15,2,47,9,167,-50.226944,22,-51.783785,77.195112
2011,2,15,2,47,10,167,-51.226944,22,-51.783785,77.195117
2011,2,15,2,47,11,167,-50.226944,23,-51.783785,77.195122
2011,2,15,2,47,13,167,-51.226944,24,-51.783785,77.195133
2011,2,15,2,47,13,167,-50.226944,23,-51.783785,77.195133
2011,2,15,2,47,14,167,-52.226944,22,-51.783785,77.195138
2011,2,15,2,47,15,167,-49.226944,26,-51.783785,77.195143
2011,2,15,2,47,16,167,-50.226944,22,-51.783785,77.195148
2011,2,15,2,47,17,167,-50.226944,27,-51.783785,77.195153
2011,2,15,2,47,18,167,-50.226944,25,-51.783785,77.195159
2011,2,15,2,47,18,167,-50.226944,24,-51.783785,77.195159
2011,2,15,2,47,21,167,-51.226944,24,-51.783785,77.195174
2011,2,15,2,47,21,167,-51.226944,20,-51.783785,77.195174
2011,2,15,2,47,24,167,-51.226944,23,-51.783785,77.195190
2011,2,15,2,47,24,167,-50.226944,24,-51.783785,77.195190
2011,2,15,2,47,24,167,-50.226944,26,-51.783785,77.195190
2011,2,15,2,47,24,167,-50.226944,26,-51.783785,77.195190
2011,2,15,2,47,25,167,-50.226944,24,-51.783785,77.195195
2011,2,15,2,47,26,167,-50.226944,23,-51.783785,77.195200
2011,2,15,2,47,26,167,-49.226944,26,-51.783785,77.195200
2011,2,15,2,47,27,167,-53.226944,30,-51.783785,77.195205
2011,2,15,2,47,27,167,-50.226944,20,-51.783785,77.195205
2011,2,15,2,47,28,167,-50.226944,23,-51.783785,77.195210
2011,2,15,2,47,30,167,-50.226944,27,-51.783785,77.195221
2011,2,15,2,47,32,167,-51.226944,21,-51.783785,77.195231
2011,2,15,2,47,34,167,-50.226944,3,-51.783785,77.195242
2011,2,15,2,47,34,167,-51.226944,21,-51.783785,77.195242
2011,2,15,2,47,35,167,-50.226944,25,-51.783785,77.195247
2011,2,15,2,47,38,167,-50.226944,25,-51.783785,77.195262
2011,2,15,2,47,38,167,-50.226944,22,-51.783785,77.195262
2011,2,15,2,47,40,167,-51.226944,23,-51.783785,77.195273
2011,2,15,2,47,41,167,-50.226944,25,-51.783785,77.195278
2011,2,15,2,47,41,167,-50.226944,24,-51.783785,77.195278
2011,2,15,2,47,42,167,-50.226944,24,-51.783785,77.195283
2011,2,15,2,47,42,167,-49.226944,27,-51.783785,77.195283
2011,2,15,2,47,44,167,-50.226944,25,-51.783785,77.195293
2011,2,15,2,47,46,167,-50.226944,24,-51.783785,77.195304
2011,2,15,2,47,48,167,-50.226944,20,-51.783785,77.195314
2011,2,15,2,47,48,167,-52.226944,18,-51.783785,77.195314
2011,2,15,2,47,56,167,-50.226944,23,-51.783785,77.195355
2011,2,15,2,47,57,167,-51.226944,20,-51.783785,77.195361
2011,2,15,2,47,59,167,-51.226944,24,-51.783785,77.195371
2011,2,15,2,48,0,168,-50.226944,25,-51.533801,77.195376
2011,2,15,2,48,0,168,-50.226944,23,-51.533801,77.195376
2011,2,15,2,48,0,168,-50.226944,23,-51.533801,77.195376
2011,2,15,2,48,1,168,-50.226944,24,-51.533801,77.195381
2011,2,15,2,48,2,168,-49.226944,25,-51.533801,77.195386
2011,2,15,2,48,2,168,-50.226944,27,-51.533801,77.195386
2011,2,15,2,48,3,168,-50.226944,23,-51.533801,77.195392
2011,2,15,2,48,3,168,-50.226944,28,-51.533801,77.195392
2011,2,15,2,48,5,168,-50.226944,26,-51.533801,77.195402
2011,2,15,2,48,6,168,-51.226944,20,-51.533801,77.195407
2011,2,15,2,48,6,168,-49.226944,26,-51.533801,77.195407
2011,2,15,2,48,10,168,-50.226944,21,-51.533801,77.195428
2011,2,15,2,48,10,168,-50.226944,23,-51.533801,77.195428
2011,2,15,2,48,13,168,-50.226944,24,-51.533801,77.195443
2011,2,15,2,48,14,168,-50.226944,22,-51.533801,77.195448
2011,2,15,2,48,15,168,-49.226944,25,-51.533801,77.195454
2011,2,15,2,48,17,168,-50.226944,22,-51.533801,77.195464
2011,2,15,2,48,17,168,-49.226944,27,-51.533801,77.195464
2011,2,15,2,48,18,168,-52.226944,18,-51.533801,77.195469
2011,2,15,2,48,19,168,-51.226944,21,-51.533801,77.195474
2011,2,15,2,48,21,168,-51.226944,20,-51.533801,77.195485
2011,2,15,2,48,26,168,-50.226944,26,-51.533801,77.195511
2011,2,15,2,48,26,168,-50.226944,23,-51.533801,77.195511
2011,2,15,2,48,29,168,-51.226944,22,-51.533801,77.195526
2011,2,15,2,48,33,168,-49.226944,22,-51.533801,77.195547
2011,2,15,2,48,34,168,-49.226944,26,-51.533801,77.195552
2011,2,15,2,48,36,168,-51.226944,23,-51.533801,77.195562
2011,2,15,2,48,37,168,-50.226944,20,-51.533801,77.195567
2011,2,15,2,48,41,168,-50.226944,24,-51.533801,77.195588
2011,2,15,2,48,44,168,-50.226944,24,-51.533801,77.195604
2011,2,15,2,48,45,168,-48.226944,29,-51.533801,77.195609
2011,2,15,2,48,45,168,-51.226944,18,-51.533801,77.195609
2011,2,15,2,48,45,168,-49.226944,26,-51.533801,77.195609
2011,2,15,2,48,46,168,-52.226944,16,-51.533801,77.195614
2011,2,15,2,48,49,168,-50.226944,25,-51.533801,77.195629
2011,2,15,2,48,49,168,-51.226944,22,-51.533801,77.195629
2011,2,15,2,48,49,168,-50.226944,26,-51.533801,77.195629
2011,2,15,2,48,51,168,-50.226944,26,-51.533801,77.195640
2011,2,15,2,48,53,168,-49.226944,22,-51.533801,77.195650
2011,2,15,2,48,55,168,-52.226944,20,-51.533801,77.195660
2011,2,15,2,48,56,168,-51.226944,22,-51.533801,77.195666
2011,2,15,2,48,58,168,-51.226944,18,-51.533801,77.195676
2011,2,15,2,49,3,169,-51.226944,20,-51.283817,77.195702
2011,2,15,2,49,7,169,-52.226944,22,-51.283817,77.195722
2011,2,15,2,49,8,169,-49.226944,15,-51.283817,77.195728
2011,2,15,2,49,9,169,-50.226944,23,-51.283817,77.195733
2011,2,15,2,49,9,169,-51.226944,22,-51.283817,77.195733
2011,2,15,2,49,13,169,-51.226944,23,-51.283817,77.195753
2011,2,15,2,49,18,169,-49.226944,25,-51.283817,77.195779
2011,2,15,2,49,26,169,-49.226944,27,-51.283817,77.195821
2011,2,15,2,49,26,169,-50.226944,20,-51.283817,77.195821
2011,2,15,2,49,26,169,-50.226944,24,-51.283817,77.195821
2011,2,15,2,49,26,169,-49.226944,20,-51.283817,77.195821
2011,2,15,2,49,30,169,-50.226944,23,-51.283817,77.195841
2011,2,15,2,49,38,169,-49.226944,22,-51.283817,77.195882
2011,2,15,2,49,41,169,-49.226944,20,-51.283817,77.195898
2011,2,15,2,49,43,169,-49.226944,24,-51.283817,77.195908
2011,2,15,2,49,45,169,-50.226944,25,-51.283817,77.195919
2011,2,15,2,49,46,169,-50.226944,19,-51.283817,77.195924
2011,2,15,2,49,47,169,-49.226944,25,-51.283817,77.195929
2011,2,15,2,49,47,169,-52.226944,28,-51.283817,77.195929
2011,2,15,2,49,49,169,-49.226944,26,-51.283817,77.195939
2011,2,15,2,49,56,169,-51.226944,23,-51.283817,77.195975
2011,2,15,2,50,2,170,-51.226944,18,-51.033833,77.196006
2011,2,15,2,50,3,170,-50.226944,22,-51.033833,77.196011
2011,2,15,2,50,4,170,-50.226944,22,-51.033833,77.196017
2011,2,15,2,50,6,170,-49.226944,23,-51.033833,77.196027
2011,2,15,2,50,7,170,-50.226944,20,-51.033833,77.196032
2011,2,15,2,50,12,170,-50.226944,23,-51.033833,77.196058
2011,2,15,2,50,15,170,-49.226944,27,-51.033833,77.196073
2011,2,15,2,50,16,170,-49.226944,25,-51.033833,77.196079
2011,2,15,2,50,18,170,-50.226944,20,-51.033833,77.196089
2011,2,15,2,50,35,170,-49.226944,26,-51.033833,77.196176
2011,2,15,2,50,40,170,-49.226944,25,-51.033833,77.196202
2011,2,15,2,50,42,170,-50.226944,20,-51.033833,77.196213
2011,2,15,2,50,44,170,-49.226944,24,-51.033833,77.196223
2011,2,15,2,50,50,170,-49.226944,23,-51.033833,77.196254
2011,2,15,2,50,50,170,-49.226944,23,-51.033833,77.196254
2011,2,15,2,50,51,170,-50.226944,22,-51.033833,77.196259
2011,2,15,2,50,51,170,-49.226944,24,-51.033833,77.196259
2011,2,15,2,50,58,170,-49.226944,24,-51.033833,77.196295
2011,2,15,2,51,4,171,-49.226944,24,-50.783849,77.196326
2011,2,15,2,51,7,171,-49.226944,20,-50.783849,77.196341
2011,2,15,2,51,7,171,-49.226944,23,-50.783849,77.196341
2011,2,15,2,51,21,171,-49.226944,26,-50.783849,77.196413
2011,2,15,2,51,23,171,-48.226944,28,-50.783849,77.196424
2011,2,15,2,51,27,171,-49.226944,23,-50.783849,77.196444
2011,2,15,2,51,28,171,-49.226944,22,-50.783849,77.196450
2011,2,15,2,51,29,171,-50.226944,20,-50.783849,77.196455
2011,2,15,2,51,36,171,-49.226944,25,-50.783849,77.196491
2011,2,15,2,51,37,171,-49.226944,23,-50.783849,77.196496
2011,2,15,2,51,39,171,-48.226944,25,-50.783849,77.196506
2011,2,15,2,51,43,171,-49.226944,22,-50.783849,77.196527
2011,2,15,2,51,44,171,-49.226944,23,-50.783849,77.196532
2011,2,15,2,51,49,171,-49.226944,26,-50.783849,77.196558
2011,2,15,2,51,53,171,-49.226944,22,-50.783849,77.196578
2011,2,15,2,51,56,171,-50.226944,21,-50.783849,77.196594
2011,2,15,2,51,56,171,-48.226944,25,-50.783849,77.196594
2011,2,15,2,51,58,171,-49.226944,22,-50.783849,77.196604
2011,2,15,2,52,0,172,-49.226944,22,-50.533865,77.196614
2011,2,15,2,52,0,172,-49.226944,23,-50.533865,77.196614
2011,2,15,2,52,9,172,-49.226944,25,-50.533865,77.196660
2011,2,15,2,52,25,172,-48.226944,22,-50.533865,77.196743
2011,2,15,2,52,32,172,-48.226944,26,-50.533865,77.196779
2011,2,15,2,52,34,172,-48.226944,26,-50.533865,77.196789
2011,2,15,2,52,34,172,-177.226944,-53,-50.533865,77.196789
2011,2,15,2,52,36,172,-56.226944,40,-50.533865,77.196799
2011,2,15,2,52,43,172,-49.226944,24,-50.533865,77.196835
2011,2,15,2,52,43,172,-49.226944,25,-50.533865,77.196835
2011,2,15,2,52,43,172,-49.226944,24,-50.533865,77.196835
2011,2,15,2,52,44,172,-49.226944,20,-50.533865,77.196840
2011,2,15,2,52,45,172,-48.226944,26,-50.533865,77.196846
2011,2,15,2,52,45,172,-49.226944,23,-50.533865,77.196846
2011,2,15,2,52,46,172,-50.226944,20,-50.533865,77.196851
2011,2,15,2,52,47,172,-51.226944,18,-50.533865,77.196856
2011,2,15,2,52,47,172,-50.226944,22,-50.533865,77.196856
2011,2,15,2,52,50,172,-48.226944,27,-50.533865,77.196871
2011,2,15,2,53,6,173,-48.226944,25,-50.283881,77.196953
2011,2,15,2,53,8,173,-49.226944,21,-50.283881,77.196964
2011,2,15,2,53,10,173,-49.226944,20,-50.283881,77.196974
2011,2,15,2,53,10,173,-48.226944,25,-50.283881,77.196974
2011,2,15,2,53,11,173,-49.226944,23,-50.283881,77.196979
2011,2,15,2,53,11,173,-49.226944,24,-50.283881,77.196979
2011,2,15,2,53,12,173,-48.226944,24,-50.283881,77.196984
2011,2,15,2,53,13,173,-49.226944,22,-50.283881,77.196989
2011,2,15,2,53,15,173,-48.226944,24,-50.283881,77.197000
2011,2,15,2,53,15,173,-49.226944,20,-50.283881,77.197000
2011,2,15,2,53,15,173,-49.226944,25,-50.283881,77.197000
2011,2,15,2,53,16,173,-48.226944,26,-50.283881,77.197005
